Record ID,Store Name,Store Street Address,Additional Address,City,State,Zip Code,Zip4,County,Store Type,Latitude,Longitude,Incentive Program,Grantee Name
962445,Cumberland Farms Inc 4642,909 Queen St,,Southington,CT,6489,1234,HARTFORD,Convenience Store,41.641541,-72.873947,,
676598,CVS PHARMACY  1060,326 Main St,,Southington,CT,6489,2508,HARTFORD,Other,41.594486,-72.878876,,
1330204,DOLLAR GENERAL 18563,2091 West St,,Southington,CT,6489,1055,HARTFORD,Other,41.644814,-72.901604,,
1322516,DOLLAR GENERAL 18567,1724 Meriden Waterburg Tpk,,Southington,CT,6489,,HARTFORD,Other,41.559391,-72.858955,,
824578,DOLLAR TREE 1054,847 Queen St,,Southington,CT,6489,1507,HARTFORD,Other,41.640175,-72.873856,,
1110432,Dollar Tree 6519,200 Main St,,Southington,CT,6489,,HARTFORD,Other,41.598175,-72.877869,,
1343115,Henny Penny-SOUTHINGTON 57,273 Meriden Waterbury Tpke,,Southington,CT,6489,4222,HARTFORD,Convenience Store,41.557953,-72.852905,,
1210800,India Bazar,151 Queen St,Ste B,Southington,CT,6489,,HARTFORD,Grocery Store,41.621056,-72.873367,,
1033607,Ocean State Job Lot 308,328 Queen St,,Southington,CT,6489,1871,HARTFORD,Other,41.625484,-72.873444,,
379549,Price Chopper  Southington 203,410 Queen St,,Southington,CT,6489,1801,HARTFORD,Supermarket,41.627651,-72.873718,,
1573688,Prime Mart,202 Main St,,Southington,CT,6489,2527,HARTFORD,Convenience Store,41.597862,-72.877953,,
1326497,Samra Family Llc,474 Queen St,,Southington,CT,6489,1801,HARTFORD,Convenience Store,41.629097,-72.873772,,
1360966,Sam's Food Store,802 West St,,Southington,CT,6489,2353,HARTFORD,Convenience Store,41.609814,-72.89933,,
975086,ShopRite Of Southington,750 Queen St,,Southington,CT,6489,1505,HARTFORD,Super Store,41.636677,-72.873833,,
1602838,Southington Food Land,570 Main St,,Southington,CT,6489,4529,HARTFORD,Convenience Store,41.590485,-72.884987,,
1533766,Southington Meat Company,347 Center St,,Southington,CT,6489,3128,HARTFORD,Specialty Store,41.602161,-72.884735,,
702816,Stop & Shop 684,505 N Main St,,Southington,CT,6489,2051,HARTFORD,Supermarket,41.614128,-72.873962,,
867028,Target 2434,600 Executive Blvd,,Southington,CT,6489,6008,HARTFORD,Super Store,41.613091,-72.901611,,
1011964,TA Southington 154,I-84 & State Hwy 322  Exit 28,Access Road: 1875 Meridan & Waterbury Rd,Southington,CT,6467,548,HARTFORD,Convenience Store,41.564159,-72.903793,,
1349036,The Outlet Llc,74 Spring St,,Southington,CT,6489,1514,HARTFORD,Grocery Store,41.634029,-72.877075,,
1016938,Walgreens 7641,359 Main St,,Southington,CT,6489,4538,HARTFORD,Other,41.593971,-72.880501,,
360359,Walmart 2897,235 Queen St,Ste 1,Southington,CT,6489,1915,HARTFORD,Super Store,41.623009,-72.873131,,
995426,Westview Convenience LLC,662 West St,,Southington,CT,6489,2358,HARTFORD,Convenience Store,41.606087,-72.89875,,
1493452,AMG Southport 6066,3232 Post Rd,,Southport,CT,6890,1308,FAIRFIELD,Convenience Store,41.139027,-73.289124,,
777740,Fas Mart 328,881 Windham Rd,,South Windham,CT,6266,1132,WINDHAM,Convenience Store,41.677433,-72.168045,,
1196147,7-Eleven 11484E,700 Ellington Rd,,South Windsor,CT,6074,4121,HARTFORD,Convenience Store,41.813324,-72.592873,,
1440457,ALDI 73110,200 Gateway Blvd,,South Windsor,CT,6074,3736,HARTFORD,Supermarket,41.818699,-72.552338,,
1476335,Costco Wholesale 1493,1220 Tamarack Ave,,South Windsor,CT,6074,,HARTFORD,Super Store,41.817314,-72.55603,,
962605,CVS Pharmacy  1043,525 Buckland Rd,,South Windsor,CT,6074,3746,HARTFORD,Other,41.825588,-72.553123,,
667590,Geisslers Supermarket,965 Sullivan Ave,,South Windsor,CT,6074,2048,HARTFORD,Super Store,41.846077,-72.562492,,
1544753,Pride 632,1049 John Fitch Blvd,,South Windsor,CT,6074,2427,HARTFORD,Convenience Store,41.833263,-72.60495,,
843380,Rashan Groceries,579 John Fitch Blvd,,South Windsor,CT,6074,4012,HARTFORD,Grocery Store,41.817753,-72.610153,,
1498278,Snaxx Plus,5 John Fitch Blvd,,South Windsor,CT,6074,4006,HARTFORD,Convenience Store,41.799152,-72.619194,,
1093412,South Windsor Farmers Market,220 Nevers Rd,,South Windsor,CT,6074,1437,HARTFORD,Farmers and Markets,41.844311,-72.546761,,
350735,Stop & Shop 699,1739 Ellington Rd,,South Windsor,CT,6074,2707,HARTFORD,Supermarket,41.826778,-72.554871,,
1578343,Whole Foods Market 10794,800 Evergreen Way,,South Windsor,CT,6074,6960,HARTFORD,Super Store,41.815212,-72.554993,,
1230927,Dollar General Store 15897,111 West Main St,,Stafford,CT,6075,,TOLLAND,Other,41.959652,-72.312965,,
361870,Big Y Supermarkets 17,87 W Stafford Rd,,Stafford Springs,CT,6076,1044,TOLLAND,Super Store,41.971142,-72.326958,,
1392991,CUMBERLAND FARMS 4772,116 W Main St,,Stafford Springs,CT,6076,1049,TOLLAND,Convenience Store,41.959801,-72.313545,,
1184645,CVS Pharmacy 10605,37 W Main St,,Stafford Springs,CT,6076,1459,TOLLAND,Other,41.954342,-72.30941,,
1559256,Dollar General 25922,88 Stafford Street Ext,,Stafford Springs,CT,6076,1649,TOLLAND,Other,41.947811,-72.27916,,
1062101,Eagle Mart,2 Spring St,,Stafford Springs,CT,6076,1508,TOLLAND,Convenience Store,41.953373,-72.304695,,
1232114,Family Dollar Store 3070,63 W Stafford Rd,,Stafford Springs,CT,6076,1010,TOLLAND,Other,41.965321,-72.326469,,
1318666,New England Meat Outlet,30 Furnace Hollow Rd,,Stafford Springs,CT,6076,4306,TOLLAND,Specialty Store,41.964565,-72.285149,,
1574360,New Lucky Grocery And Deli Llc,110 W Main St,,Stafford Springs,CT,6076,1049,TOLLAND,Convenience Store,41.959423,-72.313164,,
1495009,Stafford Area Farmers & Crafters Market NAFMNP,153 W Stafford Rd,,Stafford Springs,CT,6076,1017,TOLLAND,Farmers and Markets,41.968987,-72.346489,,
1053176,24/7 Atlantic Market,209 Atlantic St,,Stamford,CT,6901,3504,FAIRFIELD,Convenience Store,41.052479,-73.539497,,
1207692,Aa Grocery Llc,69 Greenwich Ave,,Stamford,CT,6902,5015,FAIRFIELD,Convenience Store,41.048386,-73.546417,,
1561208,Aapnar Bazar,151 Spruce St,,Stamford,CT,6902,4853,FAIRFIELD,Grocery Store,41.05299,-73.550209,,
1216439,Acme 2439,1201 High Ridge Rd,,Stamford,CT,6905,1214,FAIRFIELD,Supermarket,41.112705,-73.546219,,
1517179,A & J Mini Mart,912 E Main St,,Stamford,CT,6902,4054,FAIRFIELD,Convenience Store,41.056137,-73.523262,,
1499634,Ak Beverage Llc 156,38 W Broad St,,Stamford,CT,6902,3715,FAIRFIELD,Convenience Store,41.055466,-73.546074,,
1078491,AMG Retail I LLC 524,953 Hope St,,Stamford,CT,6907,2237,FAIRFIELD,Convenience Store,41.091442,-73.518051,,
887925,Bukovina Deli LLC,301 Hope St,,Stamford,CT,6906,1705,FAIRFIELD,Convenience Store,41.070408,-73.524963,,
1255713,Chiquita's Grocery Store,20 Adams Ave,,Stamford,CT,6902,3717,FAIRFIELD,Convenience Store,41.056164,-73.547546,,
1383845,Cove Convenience,734 Cove Rd,,Stamford,CT,6902,5476,FAIRFIELD,Convenience Store,41.049126,-73.512039,,
1202874,CVS 2258,537 Canal St,,Stamford,CT,6902,5901,FAIRFIELD,Other,41.04697,-73.533981,,
1173445,CVS 5881,969 High Ridge Rd,,Stamford,CT,6905,,FAIRFIELD,Other,41.104416,-73.548363,,
1332588,CVS Pharmacy 01987,1938 W Main St,,Stamford,CT,6902,4521,FAIRFIELD,Other,41.048824,-73.562996,,
598142,CVS PHARMACY  1051,593 Newfield Ave,,Stamford,CT,6905,3302,FAIRFIELD,Other,41.080536,-73.533867,,
659516,CVS PHARMACY  1219,229 Hope St,,Stamford,CT,6906,1601,FAIRFIELD,Other,41.068443,-73.526672,,
962625,CVS Pharmacy  1775,1058 Hope St,,Stamford,CT,6907,2110,FAIRFIELD,Other,41.094757,-73.518646,,
1003529,CVS Pharmacy 343,14 High Ridge Rd,,Stamford,CT,6905,3894,FAIRFIELD,Other,41.072437,-73.549194,,
992232,CVS Pharmacy 3719,11A Forest St,,Stamford,CT,6901,1820,FAIRFIELD,Other,41.0569,-73.537262,,
1407863,DOLLARTREE 8479,808 E Main St,,Stamford,CT,6902,3832,FAIRFIELD,Other,41.055271,-73.52787,,
1040005,Duke Premier Market,501 Glenbrook Rd,,Stamford,CT,6906,1825,FAIRFIELD,Grocery Store,41.070534,-73.520142,,
696276,El Mercado Food Market,743 Atlantic St,,Stamford,CT,6902,6803,FAIRFIELD,Grocery Store,41.044884,-73.540047,,
916397,European Deli LLC,427 Elm St,,Stamford,CT,6902,5112,FAIRFIELD,Convenience Store,41.050224,-73.52729,,
1351721,Fairgate Farm Inc.,129 Stillwater Ave,,Stamford,CT,6902,4820,FAIRFIELD,Farmers and Markets,41.051929,-73.551331,,
497705,Grade A Market-Hope Street LLC 395,495 Hope St,,Stamford,CT,6906,1313,FAIRFIELD,Super Store,41.076824,-73.522736,,
408194,GRADE A MARKET-NEWFIELD 391,563 Newfield Ave,,Stamford,CT,6905,3336,FAIRFIELD,Super Store,41.079849,-73.533836,,
538850,Grade A Market-Shippan 390,200 Shippan Ave,,Stamford,CT,6902,6013,FAIRFIELD,Super Store,41.048027,-73.524193,,
769020,Grade A Market ShopRite,1990 W Main St,,Stamford,CT,6902,4563,FAIRFIELD,Super Store,41.048817,-73.563057,,
1574064,Kumo Market Inc,850 E Main St Unit C2,,Stamford,CT,6902,,FAIRFIELD,Grocery Store,41.055996,-73.526855,,
1492373,La Marqueta Meat & Produce,432 W Main St,,Stamford,CT,6902,4714,FAIRFIELD,Supermarket,41.047989,-73.555916,,
1437676,La Marqueta Meat & Produce,54 Myrtle Ave,,Stamford,CT,6902,3900,FAIRFIELD,Supermarket,41.054089,-73.523773,,
1083894,La Placita Market,596 Cove Rd,,Stamford,CT,6902,6128,FAIRFIELD,Convenience Store,41.048927,-73.514488,,
1357940,La Placita Market 4 4,118 Stillwater Ave,,Stamford,CT,6902,4838,FAIRFIELD,Grocery Store,41.05183,-73.551041,,
1234999,La Placita Market Iii,52 Hamilton Ave,,Stamford,CT,6902,3127,FAIRFIELD,Convenience Store,41.063377,-73.521179,,
1522494,Main Street Convenience,199 Main St,,Stamford,CT,6901,2918,FAIRFIELD,Convenience Store,41.052841,-73.541466,,
1293069,Marqueta Putnam Meat,111 Stillwater Ave,,Stamford,CT,6902,4820,FAIRFIELD,Grocery Store,41.051907,-73.550499,,
1598950,Marqueta Tropical Food LLC,190 W Main St,,Stamford,CT,6902,5032,FAIRFIELD,Convenience Store,41.050064,-73.547707,,
1570575,Midtown News,933 Summer St,,Stamford,CT,6905,5555,FAIRFIELD,Convenience Store,41.059608,-73.539902,,
1071262,Mi Tierra Mini Market Corp,57 Smith St,,Stamford,CT,6902,4831,FAIRFIELD,Grocery Store,41.052601,-73.548477,,
1373801,Park View Variety,233 Main St,,Stamford,CT,6901,2918,FAIRFIELD,Convenience Store,41.052876,-73.541359,,
1483580,Produce Market Hope Street Inc,1011 Hope Street,,Stamford,CT,6907,,FAIRFIELD,Grocery Store,41.093651,-73.517487,,
916634,Rose & Hill Market LLC,101 Richmond Hill Ave,,Stamford,CT,6902,5720,FAIRFIELD,Convenience Store,41.048141,-73.547676,,
1353801,San Miguel Mini Market 2,65 W Broad St,,Stamford,CT,6902,3713,FAIRFIELD,Convenience Store,41.055775,-73.547699,,
990285,Selleck Market,29 Irving Ave,,Stamford,CT,6902,6622,FAIRFIELD,Grocery Store,41.04192,-73.553177,,
1563308,Shippan Corner Variety,379 Shippan Ave,,Stamford,CT,6902,6187,FAIRFIELD,Convenience Store,41.045864,-73.524429,,
1579147,Sophia Mini Market,100 Lockwood Ave,,Stamford,CT,6902,4220,FAIRFIELD,Grocery Store,41.052559,-73.521362,,
1166702,Square News,97 Atlantic St,,Stamford,CT,6901,2403,FAIRFIELD,Convenience Store,41.053902,-73.539375,,
1245193,Stamford Downtown Farmers Market,130 Atlantic St,,Stamford,CT,6901,2423,FAIRFIELD,Farmers and Markets,41.053318,-73.539291,,
376977,STAMFORD SUPERMARKET,181 Stillwater Ave,,Stamford,CT,6902,4822,FAIRFIELD,Grocery Store,41.052464,-73.553787,,
295096,Stop & Shop 637,2200 Bedford St,,Stamford,CT,6905,3905,FAIRFIELD,Supermarket,41.068146,-73.544312,,
792541,Stop & Shop 646,1937 W Main St,,Stamford,CT,6902,4578,FAIRFIELD,Supermarket,41.049587,-73.561081,,
768377,TARGET 1544,21 Broad St,,Stamford,CT,6901,2309,FAIRFIELD,Super Store,41.055565,-73.542786,,
1557976,The Corner Store,861 Cove Rd,,Stamford,CT,6902,5422,FAIRFIELD,Convenience Store,41.048782,-73.50975,,
1590320,The Green Store,138 Cove Rd,,Stamford,CT,6902,5222,FAIRFIELD,Grocery Store,41.049347,-73.52195,,
1120607,Trader Joe's 529,1041 High Ridge Rd,,Stamford,CT,6905,,FAIRFIELD,Supermarket,41.10606,-73.548141,,
984479,Two Brothers Supermarket Llc,232 Stillwater Ave,,Stamford,CT,6902,4824,FAIRFIELD,Grocery Store,41.052773,-73.555443,,
767027,UTUADO GROCERY,60 Selleck St,,Stamford,CT,6902,7219,FAIRFIELD,Grocery Store,41.040382,-73.549538,,
905725,Walgreens 10310,780 E Main St,,Stamford,CT,6902,3832,FAIRFIELD,Other,41.055344,-73.529335,,
946155,Walgreens 11620,1203 High Ridge Rd,,Stamford,CT,6905,1280,FAIRFIELD,Other,41.112663,-73.546188,,
1589570,Warsaw Deli,9 Pulaski Street,,Stamford,CT,6902,,FAIRFIELD,Grocery Store,41.043934,-73.54351,,
1414057,West Broad Bp no,59 W Broad St,,Stamford,CT,6902,3712,FAIRFIELD,Convenience Store,41.055962,-73.547089,,
1538997,Betsy's Stand Llc,633 Sterling Rd,Ekonk Hill,Sterling,CT,6377,2126,WINDHAM,Farmers and Markets,41.702553,-71.817818,,
1096910,Sterling Convenience Store,901 Sterling Rd,,Sterling,CT,6377,2122,WINDHAM,Convenience Store,41.69928,-71.793762,,
1250122,2103 Store Road,2103 Storrs Rd,,Storrs Mansfield,CT,6268,1142,TOLLAND,Convenience Store,41.834614,-72.307243,,
1168017,CVS Pharmacy 10317,8 Royce Cir,,Storrs Mansfield,CT,6268,2258,TOLLAND,Other,41.804146,-72.242325,,
239010,CVS PHARMACY 785,632 Middle Tpke,,Storrs Mansfield,CT,6268,1308,TOLLAND,Other,41.828201,-72.264313,,
1150990,Price Chopper Storrs Center 243,1220 Storrs Rd,,Storrs Mansfield,CT,6268,2242,TOLLAND,Supermarket,41.802418,-72.242035,,
1472964,Vintage Blooms NAFMNP,3 Merrow Rd,,Storrs Mansfield,CT,6268,1123,TOLLAND,Farmers and Markets,41.822109,-72.311424,,
915579,7-Eleven 33320B,3621 Main St,,Stratford,CT,6614,4103,FAIRFIELD,Convenience Store,41.209648,-73.130058,,
1226160,Barnum Ave Convenience Llc,1607 Barnum Ave,,Stratford,CT,6614,5302,FAIRFIELD,Convenience Store,41.195034,-73.141533,,
1432177,Bashir & Sons Stratford,2000 Barnum Ave,,Stratford,CT,6615,5511,FAIRFIELD,Convenience Store,41.192646,-73.148605,,
842231,Big Y World Class Market 84,355 Hawley Ln,,Stratford,CT,6614,1514,FAIRFIELD,Super Store,41.233246,-73.149803,,
882795,BJ's Wholesale Club 193,955 Ferry Blvd,,Stratford,CT,6614,,FAIRFIELD,Super Store,41.200275,-73.114433,,
1343614,Blue Fish Market Inc.,350 Boston Ave,,Stratford,CT,6614,5213,FAIRFIELD,Specialty Store,41.192596,-73.153618,,
1453516,Boston Ave Mart,265 Boston Ave,,Stratford,CT,6614,5212,FAIRFIELD,Convenience Store,41.192581,-73.152786,,
1546110,Chapin Mex Grocery,2323 Barnum Ave,,Stratford,CT,6615,5518,FAIRFIELD,Grocery Store,41.190517,-73.153145,,
1084597,Checkers Food Store,1796 Barnum Ave,,Stratford,CT,6614,5306,FAIRFIELD,Convenience Store,41.193958,-73.144302,,
1319964,C-town Supermarket,360 Boston Ave,,Stratford,CT,6614,5213,FAIRFIELD,Super Store,41.192593,-73.153656,,
962462,Cumberland Farms Inc 4736,1290 W Broad St,,Stratford,CT,6615,5747,FAIRFIELD,Convenience Store,41.191341,-73.135689,,
619534,CVS PHARMACY  2572,1 Hawley Ln,,Stratford,CT,6614,1200,FAIRFIELD,Other,41.230747,-73.153976,,
631111,CVS PHARMACY  2573,1425 Barnum Ave,,Stratford,CT,6614,5404,FAIRFIELD,Other,41.196262,-73.138687,,
1273241,Delta Food & Fuel,1219 Stratford Ave,,Stratford,CT,6615,6312,FAIRFIELD,Convenience Store,41.187073,-73.134117,,
1040690,Dollar Tree 4849,955 Ferry Blvd,Ste 1,Stratford,CT,6614,6094,FAIRFIELD,Other,41.200275,-73.114433,,
973599,EZ Stop,3355 Main St,Ste 1,Stratford,CT,6614,4845,FAIRFIELD,Convenience Store,41.206062,-73.13208,,
1448517,Family Dollar 12681,1100 Barnum Ave,,Stratford,CT,6614,,FAIRFIELD,Other,41.199207,-73.133995,,
906414,Family Dollar Store 2561,310 Boston Ave,,Stratford,CT,6614,5213,FAIRFIELD,Other,41.192539,-73.153854,,
906420,Family Dollar Store 3639,60 Access Rd,,Stratford,CT,6615,,FAIRFIELD,Other,41.170647,-73.128204,,
1399475,Food Land,805 Main St,,Stratford,CT,6615,7406,FAIRFIELD,Convenience Store,41.172798,-73.128387,,
1493471,Henny Penny - Stratford 84,7294 Main St,,Stratford,CT,6614,1361,FAIRFIELD,Convenience Store,41.252556,-73.101212,,
1074239,Honeyspot Gulf,245 Honeyspot Rd,,Stratford,CT,6615,6817,FAIRFIELD,Convenience Store,41.180981,-73.143288,,
1517603,Los Primos Grocery 4,189 Bruce Ave,,Stratford,CT,6615,6171,FAIRFIELD,Convenience Store,41.186722,-73.153633,,
1534146,Neighborhood Convenience,20 Westchester Dr,,Stratford,CT,6614,3047,FAIRFIELD,Convenience Store,41.213913,-73.151108,,
332185,NEW TURBO NEWS PLUS,1140 Main St,,Stratford,CT,6615,7407,FAIRFIELD,Convenience Store,41.175167,-73.129295,,
1533045,Nourish Indoor Farm 1,1895 Stratford Ave,,Stratford,CT,6615,6426,FAIRFIELD,Farmers and Markets,41.183537,-73.146477,,
1600284,Paradise Green Market,121 Huntington Rd,,Stratford,CT,6614,4008,FAIRFIELD,Farmers and Markets,41.208645,-73.131897,,
1593939,Rih Food Store Inc,2370 Stratford Ave,,Stratford,CT,6615,6422,FAIRFIELD,Convenience Store,41.184475,-73.153458,,
933410,Rite Aid 10376,3680 Main St,,Stratford,CT,6614,4102,FAIRFIELD,Other,41.21027,-73.129227,,
950082,Shoprite Of Stratford 320,250 Barnum Avenue Cutoff,,Stratford,CT,6614,5152,FAIRFIELD,Super Store,41.199333,-73.118721,,
1522528,Snaxx Plus,189 Ferry Blvd,,Stratford,CT,6615,6007,FAIRFIELD,Convenience Store,41.192753,-73.123413,,
1464665,Sn Smoke & Vape 0,665 Honeyspot Rd,,Stratford,CT,6615,7107,FAIRFIELD,Convenience Store,41.176186,-73.146317,,
1599614,Star Smoke & Variety,2339 Barnum Ave,,Stratford,CT,6615,5521,FAIRFIELD,Convenience Store,41.190392,-73.153473,,
1378420,Stratford Food Mart n/a,1240 Stratford Ave,,Stratford,CT,6615,6325,FAIRFIELD,Convenience Store,41.187084,-73.134583,,
1523492,Stratford Market Center,11 Woodend Rd,,Stratford,CT,6615,6936,FAIRFIELD,Convenience Store,41.179161,-73.130844,,
547614,Walgreens 03359,1606 Barnum Ave,,Stratford,CT,6614,5301,FAIRFIELD,Other,41.194916,-73.141945,,
430556,Walmart 2585,150 Barnum Avenue Cutoff,,Stratford,CT,6614,5111,FAIRFIELD,Super Store,41.200539,-73.116722,,
1507492,Wheels 182,440 Lordship Blvd,,Stratford,CT,6615,7123,FAIRFIELD,Convenience Store,41.171146,-73.151672,,
352219,Stop & Shop 639,200 EAST MAIN STREET,,STRATFORD,CT,6614,,FAIRFIELD,Supermarket,41.202087,-73.117195,,
592353,CVS PHARMACY  2022,163 Mountain Rd,,Suffield,CT,6078,2005,HARTFORD,Other,41.98365,-72.658905,,
749683,Fas Mart 310,801 Thompsonville Rd,,Suffield,CT,6078,1400,HARTFORD,Convenience Store,41.996872,-72.614059,,
1419481,Gulf Gas Station,1520 Mapleton Ave,,Suffield,CT,6078,1343,HARTFORD,Convenience Store,42.019493,-72.617416,,
1588408,Oxen Hill Farm,1434 Hill St,,Suffield,CT,6078,1025,HARTFORD,Farmers and Markets,42.018581,-72.675636,,
1462245,Suffield Village Market,68 Bridge St,,Suffield,CT,6078,3107,HARTFORD,Super Store,41.982079,-72.648834,,
1528624,Smokex City Llc,500 Norwich Ave,Ste 4,Taftville,CT,6380,1335,NEW LONDON,Convenience Store,41.566841,-72.047203,,
1279060,Xtra Mart Taftville 10064,186 Norwich Ave,,Taftville,CT,6380,1218,NEW LONDON,Convenience Store,41.557205,-72.049622,,
454467,Adam's Supermarket 400,311 Main St,,Terryville,CT,6786,5928,LITCHFIELD,Supermarket,41.679878,-73.01918,,
1129204,Dollar General 14782,103 Main St,,Terryville,CT,6786,,LITCHFIELD,Other,41.678753,-73.001122,,
1501160,Fiakia Mini Mart,120 Main St,,Terryville,CT,6786,6214,LITCHFIELD,Convenience Store,41.679012,-73.002541,,
1049493,Adams Hometown Market 455,92 Main St,,Thomaston,CT,6787,1715,LITCHFIELD,Supermarket,41.673458,-73.074242,,
1260739,Cumberland Farms 4766,32 Watertown Rd,,Thomaston,CT,6787,1820,LITCHFIELD,Convenience Store,41.659599,-73.080894,,
1597765,Dollar General 30075,475 S Main St,,Thomaston,CT,6787,1816,LITCHFIELD,Other,41.66143,-73.079979,,
1585208,R & E Convenience,310 S Main St,,Thomaston,CT,6787,1802,LITCHFIELD,Convenience Store,41.666351,-73.080345,,
1554090,Valero,9 N Main St,,Thomaston,CT,6787,1620,LITCHFIELD,Convenience Store,41.674873,-73.072372,,
784409,Walgreens 17899,455 S Main St,,Thomaston,CT,6787,1816,LITCHFIELD,Other,41.663036,-73.079567,,
1092913,Atafiq LLC,404 Merrow Rd,,Tolland,CT,6084,3958,TOLLAND,Convenience Store,41.852821,-72.337387,,
751820,Big Y World Class Market 81,33 Fieldstone Cmns,,Tolland,CT,6084,3418,TOLLAND,Super Store,41.86113,-72.358284,,
1264084,Sami Brother LLC,206 Merrow Rd,,Tolland,CT,6084,3939,TOLLAND,Convenience Store,41.859924,-72.352669,,
1597663,Tolland Green Farmers Market,46 Tolland Grn,,Tolland,CT,6084,3042,TOLLAND,Farmers and Markets,41.871502,-72.368393,,
1278972,Tolland Xtra Mart 10078,153 Hartford Tpke,,Tolland,CT,6084,2819,TOLLAND,Convenience Store,41.866066,-72.417809,,
1440203,Window Box Farm,257 Grant Hill Rd,,Tolland,CT,6084,3829,TOLLAND,Farmers and Markets,41.840221,-72.377571,,
535623,ALDI 73059,320 E Elm St,,Torrington,CT,6790,5021,LITCHFIELD,Supermarket,41.807552,-73.11438,,
1283974,Big Lots 1267,1931 E Main St,,Torrington,CT,6790,3102,LITCHFIELD,Other,41.821049,-73.076866,,
498757,Big Y World Class Market 59,504 Winsted Rd,,Torrington,CT,6790,,LITCHFIELD,Super Store,41.826656,-73.111794,,
882825,BJ's Wholesale Club 315,1280 E Main St,,Torrington,CT,6790,3514,LITCHFIELD,Super Store,41.816803,-73.092094,,
1041891,Church Street Food Mart LLC,392 Church St,,Torrington,CT,6790,5210,LITCHFIELD,Convenience Store,41.80452,-73.131325,,
907474,Cumberland Farms 4555,207 S Main St,,Torrington,CT,6790,6431,LITCHFIELD,Convenience Store,41.796158,-73.120613,,
962447,Cumberland Farms 4763,1237 E Main St,,Torrington,CT,6790,3963,LITCHFIELD,Convenience Store,41.816605,-73.092682,,
962441,Cumberland Farms Inc 4590,1439 New Litchfield St,,Torrington,CT,6790,6021,LITCHFIELD,Convenience Store,41.784157,-73.15274,,
615418,CVS PHARMACY  1097,661 Main St,,Torrington,CT,6790,3602,LITCHFIELD,Other,41.814007,-73.121536,,
1027451,Dollar General 13302,67 S Main St,,Torrington,CT,6790,6430,LITCHFIELD,Other,41.799019,-73.12114,,
1192359,Dollar General 15550,281 Winsted Rd,,Torrington,CT,6790,,LITCHFIELD,Other,41.823761,-73.116364,,
841010,DOLLAR TREE 1558,1270 E Main St,,Torrington,CT,6790,3514,LITCHFIELD,Other,41.816746,-73.092293,,
1576108,DOLLARTREE 9492,218 E Main St,,Torrington,CT,6790,5440,LITCHFIELD,Other,41.803051,-73.116554,,
1472672,Jd Associates Grocery,17 Funston Ave,,Torrington,CT,6790,6217,LITCHFIELD,Convenience Store,41.798134,-73.128456,,
990544,Jimmys Store Inc.,1238 E Main St,,Torrington,CT,6790,3914,LITCHFIELD,Grocery Store,41.815849,-73.093491,,
1237450,Joselito Market LLC,70 Central Ave,,Torrington,CT,6790,5128,LITCHFIELD,Convenience Store,41.802387,-73.13253,,
1558872,Latina Market Store,515 Main St,,Torrington,CT,6790,3702,LITCHFIELD,Convenience Store,41.811066,-73.121506,,
1268763,Lucky Star LLC,37 Migeon Ave,,Torrington,CT,6790,4813,LITCHFIELD,Convenience Store,41.803757,-73.127686,,
404749,Market 32 Torrington 156,990 Torringford St,,Torrington,CT,6790,3542,LITCHFIELD,Supermarket,41.819359,-73.081406,,
1261480,MSA Gas LLC,154 S Main St,,Torrington,CT,6790,6432,LITCHFIELD,Convenience Store,41.797256,-73.120911,,
1263144,Ocean State Job Lot 331,681 Main St,,Torrington,CT,6790,3698,LITCHFIELD,Other,41.8144,-73.121567,,
585446,PriceRite of Torrington 311,695 Main St,,Torrington,CT,6790,3604,LITCHFIELD,Super Store,41.814648,-73.121613,,
1233862,Sam's Food Store,861 New Harwinton Rd,,Torrington,CT,6790,5959,LITCHFIELD,Convenience Store,41.800674,-73.089813,,
720600,Stop & Shop 622,211 High St,,Torrington,CT,6790,6301,LITCHFIELD,Supermarket,41.800285,-73.128784,,
831827,Target 2305,1922 E Main St,,Torrington,CT,6790,3101,LITCHFIELD,Super Store,41.820992,-73.077667,,
842920,Walgreens 05949,28 E Elm St,,Torrington,CT,6790,5016,LITCHFIELD,Other,41.81176,-73.120689,,
827698,WALGREENS 10144,1745 E Main St,,Torrington,CT,6790,,LITCHFIELD,Other,41.821026,-73.082718,,
656934,Walmart  2144,970 Torringford St,,Torrington,CT,6790,3542,LITCHFIELD,Super Store,41.819031,-73.081497,,
1590335,Xiaritas Grocery Llc,533 Main St,,Torrington,CT,6790,3702,LITCHFIELD,Grocery Store,41.811443,-73.121529,,
1398527,7-Eleven 38659,5065 Main St,,Trumbull,CT,6611,,FAIRFIELD,Convenience Store,41.230114,-73.219925,,
1133205,CVS Pharmacy 10367,930 White Plains Rd,,Trumbull,CT,6611,,FAIRFIELD,Other,41.244606,-73.196205,,
1588327,Stop & Shop 620,100 Quality St,,Trumbull,CT,6611,,FAIRFIELD,Supermarket,41.256023,-73.216988,,
768380,TARGET 1956,120 Hawley Ln,,Trumbull,CT,6611,5347,FAIRFIELD,Super Store,41.232727,-73.150284,,
867025,Target 2361,5065 Main St,,Trumbull,CT,6611,,FAIRFIELD,Super Store,41.230061,-73.21994,,
1508621,Trumbull Super Stop Llc,6567 Main St,,Trumbull,CT,6611,1352,FAIRFIELD,Convenience Store,41.280365,-73.23156,,
